modelo,fpr,tpr,umbral
Naive Bayes complementario,0.5569620253164557,0.918960244648318,0.19163207699884927
Naive Bayes complementario,0.5569620253164557,0.9220183486238532,0.1901722334505857
Naive Bayes complementario,0.5604142692750288,0.9220183486238532,0.18790421832381463
Naive Bayes complementario,0.5604142692750288,0.9235474006116208,0.18779927618539907
Naive Bayes complementario,0.5615650172612198,0.9235474006116208,0.18773033383688284
Naive Bayes complementario,0.5615650172612198,0.9250764525993884,0.18742330510489985
Naive Bayes complementario,0.5811277330264673,0.9250764525993884,0.1802620387274972
Naive Bayes complementario,0.5811277330264673,0.926605504587156,0.1800768903222378
Naive Bayes complementario,0.5914844649021864,0.926605504587156,0.17808245473639453
Naive Bayes complementario,0.5914844649021864,0.9281345565749235,0.17739598654892835
Naive Bayes complementario,0.5949367088607594,0.9281345565749235,0.17522501194454188
Naive Bayes complementario,0.5949367088607594,0.9296636085626911,0.1745771237020416
Naive Bayes complementario,0.6283084004602992,0.9296636085626911,0.16145650280379392
Naive Bayes complementario,0.6283084004602992,0.9342507645259939,0.16092403510756018
Naive Bayes complementario,0.6294591484464902,0.9342507645259939,0.16068824891401295
Naive Bayes complementario,0.6294591484464902,0.9357798165137615,0.16059218906072514
Naive Bayes complementario,0.6306098964326813,0.9357798165137615,0.15973246758426907
Naive Bayes complementario,0.6317606444188723,0.9373088685015291,0.1590514041994898
Naive Bayes complementario,0.6467203682393556,0.9373088685015291,0.14938363821713319
Naive Bayes complementario,0.6467203682393556,0.9403669724770642,0.14916887652230296
Naive Bayes complementario,0.6651323360184119,0.9403669724770642,0.14573091710993816
Naive Bayes complementario,0.6651323360184119,0.9434250764525994,0.14547655642558704
Naive Bayes complementario,0.6754890678941312,0.9434250764525994,0.14239636713408277
Naive Bayes complementario,0.6812428078250863,0.944954128440367,0.14223594926166816
Naive Bayes complementario,0.6858457997698504,0.944954128440367,0.14113945375874845
Naive Bayes complementario,0.6869965477560415,0.9464831804281345,0.1410115613713719
Naive Bayes complementario,0.6973532796317606,0.9464831804281345,0.1365619568560272
Naive Bayes complementario,0.6996547756041427,0.9464831804281345,0.13626744469613714
Naive Bayes complementario,0.7123130034522439,0.9464831804281345,0.1299067148719354
Naive Bayes complementario,0.7123130034522439,0.9495412844036697,0.12921657304716827
Naive Bayes complementario,0.714614499424626,0.9495412844036697,0.12914652734299942
Naive Bayes complementario,0.714614499424626,0.9510703363914373,0.1290161304145457
Naive Bayes complementario,0.715765247410817,0.9510703363914373,0.12811283775812327
Naive Bayes complementario,0.7180667433831991,0.9510703363914373,0.12809561194575816
Naive Bayes complementario,0.7215189873417721,0.9510703363914373,0.1263848337172598
Naive Bayes complementario,0.7215189873417721,0.9525993883792049,0.1263533076707066
Naive Bayes complementario,0.7284234752589183,0.9525993883792049,0.12355039555610327
Naive Bayes complementario,0.7284234752589183,0.9541284403669725,0.12350304576035281
Naive Bayes complementario,0.7295742232451093,0.9541284403669725,0.12333632746017045
Naive Bayes complementario,0.7295742232451093,0.9571865443425076,0.123299909624716
Naive Bayes complementario,0.7364787111622555,0.9571865443425076,0.12185292249668936
Naive Bayes complementario,0.7387802071346375,0.9571865443425076,0.12139446051331679
Naive Bayes complementario,0.7491369390103567,0.9571865443425076,0.11935851792154188
Naive Bayes complementario,0.7491369390103567,0.9602446483180428,0.11875891373904086
Naive Bayes complementario,0.7514384349827388,0.9602446483180428,0.1172260897527419
Naive Bayes complementario,0.7514384349827388,0.9617737003058104,0.1170758573382952
Naive Bayes complementario,0.757192174913694,0.9617737003058104,0.11572511219590044
Naive Bayes complementario,0.757192174913694,0.963302752293578,0.11524933869423087
Naive Bayes complementario,0.7848101265822784,0.963302752293578,0.10663836619480878
Naive Bayes complementario,0.7871116225546605,0.9648318042813455,0.106594516930853
Naive Bayes complementario,0.8055235903337169,0.9648318042813455,0.09968280315086492
Naive Bayes complementario,0.8055235903337169,0.9663608562691132,0.09938572090292652
Naive Bayes complementario,0.8158803222094362,0.9663608562691132,0.09566043384233452
Naive Bayes complementario,0.8193325661680092,0.9663608562691132,0.09545539814545169
Naive Bayes complementario,0.8262370540851554,0.9663608562691132,0.09394828214988078
Naive Bayes complementario,0.8273878020713463,0.9678899082568807,0.09321571643041696
Naive Bayes complementario,0.8319907940161104,0.9678899082568807,0.09190166933959976
Naive Bayes complementario,0.8319907940161104,0.9694189602446484,0.09169425802885461
Naive Bayes complementario,0.8365937859608745,0.9694189602446484,0.09069493881914575
Naive Bayes complementario,0.8388952819332566,0.9694189602446484,0.0905505470046547
Naive Bayes complementario,0.8400460299194477,0.9694189602446484,0.0899106394784977
Naive Bayes complementario,0.8400460299194477,0.9709480122324159,0.08914288069633054
Naive Bayes complementario,0.8434982738780207,0.9709480122324159,0.08856059356249343
Naive Bayes complementario,0.8434982738780207,0.9724770642201835,0.08833909283346705
Naive Bayes complementario,0.85385500575374,0.9724770642201835,0.08286780712634571
Naive Bayes complementario,0.85385500575374,0.9740061162079511,0.08256460005130178
Naive Bayes complementario,0.8665132336018412,0.9740061162079511,0.07838832873247369
Naive Bayes complementario,0.8665132336018412,0.9755351681957186,0.07798516501105239
Naive Bayes complementario,0.8699654775604143,0.9755351681957186,0.07735242437960496
Naive Bayes complementario,0.8734177215189873,0.9755351681957186,0.07693746597481015
Naive Bayes complementario,0.8803222094361335,0.9755351681957186,0.07549229817425289
Naive Bayes complementario,0.8803222094361335,0.9770642201834863,0.07476974489242606
Naive Bayes complementario,0.8906789413118527,0.9770642201834863,0.07167281945631436
Naive Bayes complementario,0.8929804372842347,0.9770642201834863,0.07145798032502326
Naive Bayes complementario,0.8975834292289988,0.9770642201834863,0.06976392652863835
Naive Bayes complementario,0.8975834292289988,0.9785932721712538,0.06960085287129
Naive Bayes complementario,0.9182968929804373,0.9785932721712538,0.059578497800304865
Naive Bayes complementario,0.9205983889528193,0.981651376146789,0.05887486162730755
Naive Bayes complementario,0.9240506329113924,0.981651376146789,0.05711227490859497
Naive Bayes complementario,0.9252013808975834,0.9831804281345565,0.05710199633299948
Naive Bayes complementario,0.9252013808975834,0.9847094801223242,0.05575891736141015
Naive Bayes complementario,0.9286536248561565,0.9847094801223242,0.05441219164645472
Naive Bayes complementario,0.9286536248561565,0.9862385321100917,0.05397186789098846
Naive Bayes complementario,0.9332566168009206,0.9862385321100917,0.05221979485978588
Naive Bayes complementario,0.9332566168009206,0.9877675840978594,0.051791735982248316
Naive Bayes complementario,0.9378596087456847,0.9877675840978594,0.0490765031850415
Naive Bayes complementario,0.9378596087456847,0.9892966360856269,0.04898325227588157
Naive Bayes complementario,0.9447640966628308,0.9892966360856269,0.04657452560796226
Naive Bayes complementario,0.9447640966628308,0.9908256880733946,0.04463499941417741
Naive Bayes complementario,0.952819332566168,0.9908256880733946,0.04217296492146898
Naive Bayes complementario,0.952819332566168,0.9923547400611621,0.04197823522302226
Naive Bayes complementario,0.9723820483314154,0.9923547400611621,0.02530595856812522
Naive Bayes complementario,0.9746835443037974,0.9923547400611621,0.023358562114498712
Naive Bayes complementario,0.9758342922899885,0.9923547400611621,0.023325551384273856
Naive Bayes complementario,0.9781357882623706,0.9923547400611621,0.020687398455904116
Naive Bayes complementario,0.9792865362485615,0.9938837920489296,0.020467892234384166
Naive Bayes complementario,0.9792865362485615,0.9954128440366973,0.018176962419095992
Naive Bayes complementario,0.9861910241657077,0.9954128440366973,0.010121774823080607
Naive Bayes complementario,0.9861910241657077,0.9969418960244648,0.008393142974983758
Naive Bayes complementario,0.9884925201380897,0.9969418960244648,0.007252873809233998
Naive Bayes complementario,0.9896432681242808,0.9969418960244648,0.006848391763421855
Naive Bayes complementario,0.9919447640966629,0.9969418960244648,0.006037056751280071
Naive Bayes complementario,0.9930955120828538,0.9969418960244648,0.004945600938181635
Naive Bayes complementario,0.9953970080552359,1.0,0.004763542160343891
Naive Bayes complementario,1.0,1.0,0.0013003159969732767
Regresión logística,0.0,0.0,inf
Regresión logística,0.0,0.0015290519877675841,0.9771885182030926
Regresión logística,0.0,0.0061162079510703364,0.9736121381033759
Regresión logística,0.0,0.009174311926605505,0.9732334044061526
Regresión logística,0.0,0.012232415902140673,0.9708065133182442
Regresión logística,0.0,0.01834862385321101,0.9703395295497188
Regresión logística,0.0,0.02599388379204893,0.9690296396315751
Regresión logística,0.0,0.027522935779816515,0.9662428373203308
Regresión logística,0.0,0.035168195718654434,0.9637758233623406
Regresión logística,0.0,0.05198776758409786,0.9516192015690682
Regresión logística,0.0,0.05504587155963303,0.9501529181816856
Regresión logística,0.0,0.05657492354740061,0.9486583958947626
Regresión logística,0.0,0.0672782874617737,0.9470793225528522
Regresión logística,0.0,0.07033639143730887,0.9468359369129593
Regresión logística,0.0,0.07186544342507645,0.9458648843434678
Regresión logística,0.0,0.07492354740061162,0.9454076997303383
Regresión logística,0.0,0.08256880733944955,0.9436207791635086
Regresión logística,0.0011507479861910242,0.08256880733944955,0.9426835391306728
Regresión logística,0.0011507479861910242,0.0871559633027523,0.9402389030631318
Regresión logística,0.0011507479861910242,0.09021406727828746,0.939889743793844
Regresión logística,0.0011507479861910242,0.09327217125382263,0.9388777092138961
Regresión logística,0.0011507479861910242,0.09785932721712538,0.9388522860254941
Regresión logística,0.0011507479861910242,0.11926605504587157,0.9309373362190049
Regresión logística,0.0023014959723820483,0.11926605504587157,0.9302698178708992
Regresión logística,0.0023014959723820483,0.12996941896024464,0.9268768300578939
Regresión logística,0.0023014959723820483,0.14220183486238533,0.9266370592048626
Regresión logística,0.0023014959723820483,0.14984709480122324,0.9237960724701196
Regresión logística,0.0023014959723820483,0.154434250764526,0.9229706963916942
Regresión logística,0.0034522439585730723,0.154434250764526,0.9221281669108891
Regresión logística,0.0034522439585730723,0.1620795107033639,0.9185918851102152
Regresión logística,0.0034522439585730723,0.16666666666666666,0.9183008776851368
Regresión logística,0.0034522439585730723,0.1712538226299694,0.9158102230328159
Regresión logística,0.0034522439585730723,0.1743119266055046,0.9141843931539293
Regresión logística,0.0034522439585730723,0.18042813455657492,0.9123055410638811
Regresión logística,0.0034522439585730723,0.1834862385321101,0.9119345169629725
Regresión logística,0.0034522439585730723,0.191131498470948,0.907894307563869
Regresión logística,0.0034522439585730723,0.19418960244648317,0.9073661706794756
Regresión logística,0.0034522439585730723,0.19877675840978593,0.9062721950808842
Regresión logística,0.0034522439585730723,0.2018348623853211,0.9057988515354509
Regresión logística,0.0034522439585730723,0.21559633027522937,0.9018326214677139
Regresión logística,0.0034522439585730723,0.22018348623853212,0.9010471745579012
Regresión logística,0.0034522439585730723,0.25382262996941896,0.887004691815065
Regresión logística,0.0034522439585730723,0.25688073394495414,0.8856946987331391
Regresión logística,0.0034522439585730723,0.26605504587155965,0.8832092094988726
Regresión logística,0.004602991944764097,0.26605504587155965,0.8825160991451692
Regresión logística,0.004602991944764097,0.27217125382262997,0.8801939581950325
Regresión logística,0.005753739930955121,0.27217125382262997,0.880078655899133
Regresión logística,0.005753739930955121,0.3058103975535168,0.8644741736781463
Regresión logística,0.005753739930955121,0.308868501529052,0.8637186802102143
Regresión logística,0.005753739930955121,0.3287461773700306,0.8491222646528034
Regresión logística,0.006904487917146145,0.3302752293577982,0.8486543726907453
Regresión logística,0.006904487917146145,0.3379204892966361,0.847916059050955
Regresión logística,0.00805523590333717,0.3394495412844037,0.8466815814574679
Regresión logística,0.00805523590333717,0.35015290519877673,0.8419959852618818
Regresión logística,0.009205983889528193,0.35015290519877673,0.841110664802139
Regresión logística,0.009205983889528193,0.3577981651376147,0.8361236535911413
Regresión logística,0.010356731875719217,0.3577981651376147,0.8359478831800131
Regresión logística,0.010356731875719217,0.3623853211009174,0.8345874811147941
Regresión logística,0.010356731875719217,0.3654434250764526,0.8330266685670027
Regresión logística,0.010356731875719217,0.3669724770642202,0.8323961205816403
Regresión logística,0.011507479861910242,0.3669724770642202,0.8319328702469927
Regresión logística,0.011507479861910242,0.37767584097859325,0.8279384825925056
Regresión logística,0.012658227848101266,0.37767584097859325,0.8270568776126698
Regresión logística,0.012658227848101266,0.40978593272171254,0.8118359824973141
Regresión logística,0.01380897583429229,0.40978593272171254,0.8114024698230927
Regresión logística,0.01380897583429229,0.42507645259938837,0.8014846526087894
Regresión logística,0.014959723820483314,0.42507645259938837,0.8008978268894977
Regresión logística,0.014959723820483314,0.42813455657492355,0.8008043821391533
Regresión logística,0.018411967779056387,0.42813455657492355,0.7997750979698439
Regresión logística,0.018411967779056387,0.44954128440366975,0.7916970927722013
Regresión logística,0.019562715765247412,0.44954128440366975,0.7910149076052725
Regresión logística,0.019562715765247412,0.46636085626911317,0.780798883255633
Regresión logística,0.020713463751438434,0.46636085626911317,0.780489766040398
Regresión logística,0.020713463751438434,0.4785932721712538,0.7735711016701496
Regresión logística,0.02186421173762946,0.4785932721712538,0.7729598926174055
Regresión logística,0.02186421173762946,0.481651376146789,0.7715268459797888
Regresión logística,0.024165707710011506,0.481651376146789,0.7708177235346061
Regresión logística,0.024165707710011506,0.4847094801223242,0.7705048688638875
Regresión logística,0.02531645569620253,0.4847094801223242,0.7698185147976684
Regresión logística,0.02531645569620253,0.48623853211009177,0.7689124585099616
Regresión logística,0.026467203682393557,0.48623853211009177,0.7688253072719883
Regresión logística,0.026467203682393557,0.4877675840978593,0.765751575280546
Regresión logística,0.02761795166858458,0.4877675840978593,0.7647964683092965
Regresión logística,0.02761795166858458,0.4969418960244648,0.7606743195782668
Regresión logística,0.028768699654775604,0.4969418960244648,0.7606227082279926
Regresión logística,0.028768699654775604,0.5351681957186545,0.7419030203693882
Regresión logística,0.02991944764096663,0.5351681957186545,0.7412486379766382
Regresión logística,0.02991944764096663,0.5565749235474006,0.7285608755835359
Regresión logística,0.03222094361334868,0.5565749235474006,0.727253707587655
Regresión logística,0.03222094361334868,0.5581039755351682,0.7239777988236136
Regresión logística,0.0333716915995397,0.5581039755351682,0.723001199116984
Regresión logística,0.0333716915995397,0.5657492354740061,0.7193403025489453
Regresión logística,0.03452243958573072,0.5657492354740061,0.7169599799244828
Regresión logística,0.03452243958573072,0.5672782874617737,0.715688802148782
Regresión logística,0.03567318757192175,0.5672782874617737,0.7154632522165929
Regresión logística,0.03567318757192175,0.5764525993883792,0.7098761757316675
Regresión logística,0.03682393555811277,0.5764525993883792,0.7095992692210993
Regresión logística,0.03682393555811277,0.5779816513761468,0.7094666707611677
Regresión logística,0.0379746835443038,0.5779816513761468,0.7084286306877479
Regresión logística,0.0379746835443038,0.5840978593272171,0.7029644425336414
Regresión logística,0.04027617951668585,0.5840978593272171,0.7022385264266225
Regresión logística,0.04027617951668585,0.5902140672782875,0.700794725527595
Regresión logística,0.04142692750287687,0.5902140672782875,0.695319374139042
Regresión logística,0.04142692750287687,0.591743119266055,0.6930808863200542
Regresión logística,0.04372842347525892,0.591743119266055,0.692262320898977
Regresión logística,0.04372842347525892,0.5978593272171254,0.6902157605780745
Regresión logística,0.04602991944764097,0.5978593272171254,0.6882233204692192
Regresión logística,0.04602991944764097,0.6039755351681957,0.6801527523795349
Regresión logística,0.04833141542002301,0.6039755351681957,0.6793869461609128
Regresión logística,0.04833141542002301,0.6055045871559633,0.6793234591230397
Regresión logística,0.05063291139240506,0.6055045871559633,0.6736968564543456
Regresión logística,0.05063291139240506,0.6070336391437309,0.6732447998858317
Regresión logística,0.05178365937859609,0.6070336391437309,0.6729676669261545
Regresión logística,0.05178365937859609,0.6100917431192661,0.6729094233212887
Regresión logística,0.05523590333716916,0.6100917431192661,0.671244206597989
Regresión logística,0.05523590333716916,0.6253822629969419,0.6619213943050791
Regresión logística,0.05638665132336018,0.6253822629969419,0.6614503719333953
Regresión logística,0.05638665132336018,0.6269113149847095,0.6606005830753588
Regresión logística,0.05753739930955121,0.6269113149847095,0.659508247310968
Regresión logística,0.05753739930955121,0.6345565749235474,0.6556276814571607
Regresión logística,0.05868814729574223,0.6345565749235474,0.655241154724127
Regresión logística,0.05868814729574223,0.6391437308868502,0.6508655738615834
Regresión logística,0.05983889528193326,0.6391437308868502,0.6499842761486864
Regresión logística,0.05983889528193326,0.6437308868501529,0.6463526881018096
Regresión logística,0.06098964326812428,0.6437308868501529,0.6460561958043538
Regresión logística,0.06098964326812428,0.6483180428134556,0.6453046096800362
Regresión logística,0.06214039125431531,0.6483180428134556,0.6434224817468148
Regresión logística,0.06214039125431531,0.6513761467889908,0.641957746830686
Regresión logística,0.06329113924050633,0.6513761467889908,0.6400710248926433
Regresión logística,0.06329113924050633,0.6529051987767585,0.638872187005593
Regresión logística,0.06444188722669736,0.6529051987767585,0.6384090146117539
Regresión logística,0.06444188722669736,0.6590214067278287,0.6362735933284284
Regresión logística,0.06559263521288838,0.6590214067278287,0.6329792725618181
Regresión logística,0.06559263521288838,0.6605504587155964,0.6324051792304752
Regresión logística,0.06904487917146145,0.6605504587155964,0.6259020930123472
Regresión logística,0.06904487917146145,0.6620795107033639,0.6254235649358604
Regresión logística,0.07019562715765247,0.6620795107033639,0.6226104987151269
Regresión logística,0.07019562715765247,0.6681957186544343,0.6196505382295131
Regresión logística,0.07364787111622555,0.6681957186544343,0.6187013816401793
Regresión logística,0.07364787111622555,0.672782874617737,0.617737479710351
Regresión logística,0.07479861910241657,0.672782874617737,0.6172171085546334
Regresión logística,0.07479861910241657,0.6758409785932722,0.616390083855443
Regresión logística,0.0805523590333717,0.6758409785932722,0.6117833256576056
Regresión logística,0.0805523590333717,0.6773700305810397,0.6100509327217533
Regresión logística,0.08170310701956271,0.6773700305810397,0.6091210786052673
Regresión logística,0.08170310701956271,0.6788990825688074,0.6088841980827245
Regresión logística,0.08400460299194476,0.6788990825688074,0.6077853388274016
Regresión logística,0.08400460299194476,0.6804281345565749,0.6077282432165731
Regresión logística,0.08515535097813579,0.6804281345565749,0.6063786745458741
Regresión logística,0.08515535097813579,0.6865443425076453,0.6029203127320941
Regresión logística,0.08745684695051784,0.6865443425076453,0.5983016018918098
Regresión logística,0.08745684695051784,0.6880733944954128,0.5963786134746784
Regresión logística,0.08860759493670886,0.6880733944954128,0.5957313960750524
Regresión logística,0.08860759493670886,0.6896024464831805,0.5927760306363693
Regresión logística,0.09205983889528194,0.6896024464831805,0.5914173655680918
Regresión logística,0.09321058688147296,0.6896024464831805,0.5912238142046298
Regresión logística,0.09321058688147296,0.6926605504587156,0.589584287557771
Regresión logística,0.09436133486766399,0.6926605504587156,0.5891264494375502
Regresión logística,0.09436133486766399,0.6941896024464832,0.5875195698891194
Regresión logística,0.09551208285385501,0.6941896024464832,0.5870137532495614
Regresión logística,0.09551208285385501,0.6957186544342507,0.5858944162279939
Regresión logística,0.09666283084004602,0.6957186544342507,0.5857950362911238
Regresión logística,0.09666283084004602,0.6987767584097859,0.5855441105331668
Regresión logística,0.09896432681242807,0.6987767584097859,0.5835288017957306
Regresión logística,0.09896432681242807,0.7003058103975535,0.5833545755136081
Regresión logística,0.1001150747986191,0.7003058103975535,0.5822408187115637
Regresión logística,0.1001150747986191,0.7018348623853211,0.5815893160636554
Regresión logística,0.10356731875719218,0.7018348623853211,0.5807494032858188
Regresión logística,0.10356731875719218,0.7033639143730887,0.5802161891372721
Regresión logística,0.1047180667433832,0.7033639143730887,0.57877481568067
Regresión logística,0.1047180667433832,0.7048929663608563,0.5779398233104429
Regresión logística,0.10701956271576525,0.7048929663608563,0.5770960429963191
Regresión logística,0.10701956271576525,0.7064220183486238,0.5746040253606666
Regresión logística,0.10817031070195628,0.7064220183486238,0.573618505264746
Regresión logística,0.10817031070195628,0.7110091743119266,0.5708331245254779
Regresión logística,0.11047180667433831,0.7110091743119266,0.5687726486587067
Regresión logística,0.11047180667433831,0.7140672782874617,0.5677216308172685
Regresión logística,0.11162255466052934,0.7140672782874617,0.5662154824068079
Regresión logística,0.11162255466052934,0.7155963302752294,0.565612962687195
Regresión logística,0.11277330264672036,0.7155963302752294,0.5655571176895071
Regresión logística,0.11277330264672036,0.7171253822629969,0.5646680657267308
Regresión logística,0.11507479861910241,0.7171253822629969,0.5624055448943968
Regresión logística,0.11507479861910241,0.7201834862385321,0.5615825282750625
Regresión logística,0.11622554660529344,0.7201834862385321,0.560092492140758
Regresión logística,0.11622554660529344,0.7217125382262997,0.5600887828764427
Regresión logística,0.11852704257767549,0.7217125382262997,0.5586524542503002
Regresión logística,0.11852704257767549,0.7247706422018348,0.556037451666691
Regresión logística,0.11967779056386652,0.7247706422018348,0.5551907248725224
Regresión logística,0.11967779056386652,0.7339449541284404,0.5509769812505906
Regresión logística,0.12082853855005754,0.7339449541284404,0.5503406978948675
Regresión logística,0.12082853855005754,0.735474006116208,0.5489903063503692
Regresión logística,0.12543153049482164,0.735474006116208,0.5465016793196908
Regresión logística,0.12543153049482164,0.7370030581039755,0.5464349898424681
Regresión logística,0.12888377445339472,0.7370030581039755,0.5421479244211035
Regresión logística,0.12888377445339472,0.7415902140672783,0.5402553169351222
Regresión logística,0.13003452243958574,0.7415902140672783,0.5400091426110047
Regresión logística,0.13003452243958574,0.7431192660550459,0.5387612511147316
Regresión logística,0.1323360184119678,0.7431192660550459,0.5349315425646617
Regresión logística,0.1323360184119678,0.7492354740061162,0.5312578383539408
Regresión logística,0.13578826237054084,0.7492354740061162,0.5293646819779538
Regresión logística,0.13578826237054084,0.7507645259938838,0.5293096701539034
Regresión logística,0.13924050632911392,0.7507645259938838,0.5274962941049636
Regresión logística,0.13924050632911392,0.7522935779816514,0.526444378834603
Regresión logística,0.14039125431530494,0.7522935779816514,0.5260771526953496
Regresión logística,0.14039125431530494,0.7553516819571865,0.5256181802770701
Regresión logística,0.14154200230149597,0.7553516819571865,0.5241559060012262
Regresión logística,0.14154200230149597,0.7584097859327217,0.5228471288242877
Regresión logística,0.15074798619102417,0.7584097859327217,0.518780277560078
Regresión logística,0.15074798619102417,0.7614678899082569,0.5163442856387447
Regresión logística,0.1518987341772152,0.7614678899082569,0.5160612033799797
Regresión logística,0.1518987341772152,0.7629969418960245,0.5156508770867455
Regresión logística,0.15304948216340622,0.7629969418960245,0.514623952875361
Regresión logística,0.15304948216340622,0.7660550458715596,0.5114308630290694
Regresión logística,0.15535097813578827,0.7660550458715596,0.5110526068861386
Regresión logística,0.15535097813578827,0.7691131498470948,0.5095447594489048
Regresión logística,0.1565017261219793,0.7691131498470948,0.5088430810659019
Regresión logística,0.1565017261219793,0.7737003058103975,0.5073851918485284
Regresión logística,0.15995397008055237,0.7737003058103975,0.5049453327873641
Regresión logística,0.15995397008055237,0.7767584097859327,0.501575978620201
Regresión logística,0.1611047180667434,0.7767584097859327,0.49927842857076776
Regresión logística,0.1611047180667434,0.7782874617737003,0.4988998358374172
Regresión logística,0.1622554660529344,0.7782874617737003,0.49783443306260566
Regresión logística,0.16455696202531644,0.7782874617737003,0.4977896059275436
Regresión logística,0.16800920598388952,0.7782874617737003,0.4960879503162713
Regresión logística,0.16800920598388952,0.7798165137614679,0.4960219347524802
Regresión logística,0.16915995397008055,0.7798165137614679,0.49517460859601475
Regresión logística,0.16915995397008055,0.7813455657492355,0.4949881611096586
Regresión logística,0.17491369390103567,0.7813455657492355,0.4908244047022158
Regresión logística,0.17491369390103567,0.7828746177370031,0.48950670819601805
Regresión logística,0.17721518987341772,0.7828746177370031,0.48849441735889143
Regresión logística,0.17951668584579977,0.7828746177370031,0.48801899753142775
Regresión logística,0.18181818181818182,0.7828746177370031,0.4864239072968501
Regresión logística,0.18181818181818182,0.7844036697247706,0.486113949580353
Regresión logística,0.18757192174913695,0.7844036697247706,0.4838494273676608
Regresión logística,0.18757192174913695,0.7859327217125383,0.48154728850971357
Regresión logística,0.2002301495972382,0.7859327217125383,0.4743668758013857
Regresión logística,0.2002301495972382,0.7889908256880734,0.47419658356831795
Regresión logística,0.20138089758342922,0.7889908256880734,0.4736723174378842
Regresión logística,0.20138089758342922,0.7920489296636085,0.47180369938851063
Regresión logística,0.2048331415420023,0.7920489296636085,0.47085147635265817
Regresión logística,0.2048331415420023,0.7951070336391437,0.4701299054380026
Regresión logística,0.2140391254315305,0.7951070336391437,0.46311164585647147
Regresión logística,0.2140391254315305,0.7966360856269113,0.46303371674956
Regresión logística,0.21518987341772153,0.7966360856269113,0.4618057969151486
Regresión logística,0.21518987341772153,0.7981651376146789,0.4609781276961236
Regresión logística,0.21634062140391255,0.7981651376146789,0.460434173387026
Regresión logística,0.21634062140391255,0.7996941896024465,0.460381040407521
Regresión logística,0.2186421173762946,0.7996941896024465,0.4568807304058655
Regresión logística,0.2186421173762946,0.8012232415902141,0.4568039997095627
Regresión logística,0.22669735327963175,0.8012232415902141,0.4489096602047164
Regresión logística,0.22669735327963175,0.8042813455657493,0.44761934548663795
Regresión logística,0.23014959723820483,0.8042813455657493,0.4463655092450102
Regresión logística,0.23014959723820483,0.8058103975535168,0.4463446219085206
Regresión logística,0.23245109321058688,0.8058103975535168,0.44473309896985663
Regresión logística,0.23245109321058688,0.8073394495412844,0.44435921363122255
Regresión logística,0.238204833141542,0.8073394495412844,0.438915423934936
Regresión logística,0.238204833141542,0.808868501529052,0.4382034544507453
Regresión logística,0.2474108170310702,0.808868501529052,0.4333984446413329
Regresión logística,0.2474108170310702,0.8103975535168195,0.4332774019151367
Regresión logística,0.25431530494821636,0.8103975535168195,0.4267748701040951
Regresión logística,0.25431530494821636,0.8119266055045872,0.4266106789233951
Regresión logística,0.26352128883774456,0.8119266055045872,0.4204130076801949
Regresión logística,0.26352128883774456,0.8149847094801224,0.41983844871901677
Regresión logística,0.2727272727272727,0.8165137614678899,0.4196326329513905
Regresión logística,0.27387802071346373,0.8165137614678899,0.41923497045441716
Regresión logística,0.27387802071346373,0.8180428134556575,0.41865304257730823
Regresión logística,0.27848101265822783,0.8180428134556575,0.41735441823486896
Regresión logística,0.2807825086306099,0.8180428134556575,0.4158901045945268
Regresión logística,0.2807825086306099,0.8195718654434251,0.41578926647506026
Regresión logística,0.28423475258918296,0.8195718654434251,0.41492807337850235
Regresión logística,0.28423475258918296,0.8211009174311926,0.41458655298014885
Regresión logística,0.2899884925201381,0.8211009174311926,0.4122142053196845
Regresión logística,0.2899884925201381,0.8226299694189603,0.41202883280319436
Regresión logística,0.2911392405063291,0.8226299694189603,0.4119636262776758
Regresión logística,0.29689298043728424,0.8241590214067278,0.4111036257848706
Regresión logística,0.3037974683544304,0.8241590214067278,0.4089025349225904
Regresión logística,0.3037974683544304,0.8256880733944955,0.40885694565953523
Regresión logística,0.3084004602991945,0.8256880733944955,0.4065567255206567
Regresión logística,0.3084004602991945,0.827217125382263,0.4055321524172943
Regresión logística,0.3095512082853855,0.827217125382263,0.40477399159404986
Regresión logística,0.3095512082853855,0.8287461773700305,0.4047344149622355
Regresión logística,0.3141542002301496,0.8287461773700305,0.4019390108399386
Regresión logística,0.3141542002301496,0.8302752293577982,0.40172375988035325
Regresión logística,0.32105868814729577,0.8302752293577982,0.39890883189191606
Regresión logística,0.32105868814729577,0.8318042813455657,0.39858753009830666
Regresión logística,0.3233601841196778,0.8318042813455657,0.3958755214271239
Regresión logística,0.3233601841196778,0.8333333333333334,0.3957038389389995
Regresión logística,0.3245109321058688,0.8333333333333334,0.395703260063921
Regresión logística,0.3245109321058688,0.8348623853211009,0.39533069854789604
Regresión logística,0.32796317606444186,0.8348623853211009,0.39496388551419354
Regresión logística,0.32796317606444186,0.8363914373088684,0.3942649314848102
Regresión logística,0.33256616800920596,0.8363914373088684,0.39303966590202
Regresión logística,0.33256616800920596,0.8379204892966361,0.39257744094245317
Regresión logística,0.33716915995397007,0.8379204892966361,0.3900867077087865
Regresión logística,0.33716915995397007,0.8394495412844036,0.3892356001756669
Regresión logística,0.3429228998849252,0.8394495412844036,0.3880771413164103
Regresión logística,0.3429228998849252,0.8409785932721713,0.38769006700282543
Regresión logística,0.34522439585730724,0.8409785932721713,0.3871060449578326
